"ID",Profile Name,Amount,Narration,Status,Entry Type,reference,Reference,Transaction Date
0194a37d-35d8-766d-8c56-cf77d2d315d4,Friesen - Keeling,100.00,Bill payment to betway for 34382,success,debit,Thefnutywya,Thefnutywya,1/26/25
0194a673-ed18-7dd7-aac8-9b0315f02692,Friesen - Keeling,100.00,Dispute resolved for transaction Tqfpcmjqvyv,success,credit,Tqfpcmjqvyv,Tqfpcmjqvyv,1/27/25
0194a6ba-317b-7dd7-aac9-c4aa757132d6,Friesen - Keeling,1800.00,Bill payment to waec for 1102003467,success,debit,Tesfmeyxwtr,Tesfmeyxwtr,1/27/25
0194b2a2-4392-7ff7-af81-3a996ccbec59,Friesen - Keeling,10000.00,,success,debit,Tddcsymjkbe,Tddcsymjkbe,1/29/25
0194abe1-8abc-7003-a092-0308ba43acb7,Friesen - Keeling,500.00,Bill payment to eko_electric_prepaid for 23456787654,failed,debit,Turadamhjld,Turadamhjld,1/28/25
0194ae2d-7dee-722c-b44d-802aefbb06a5,Friesen - Keeling,100.00,,success,debit,Tdfgzeychvz,Tdfgzeychvz,1/28/25
0194b2a2-439e-7ff7-af81-4edc2eb2b432,Friesen - Keeling,10.00,,success,debit,Tddcsymjkbe,Tddcsymjkbe,1/29/25
0194ac8f-f95f-7003-a095-83e64914124c,Profile,200.00,,success,debit,Thzzllprrrn,Thzzllprrrn,1/28/25
0194ae2d-7e3a-722c-b44d-926c96635577,Friesen - Keeling,10.00,,success,debit,Tdfgzeychvz,Tdfgzeychvz,1/28/25
0194b361-5fa1-7aaf-88c7-2396200fb102,Profile,100.00,Bill payment to airtel for 1102003467,failed,debit,Tszzrmgipno,Tszzrmgipno,1/29/25
0194b2a3-76fb-7ff7-af81-6a9b27fafa59,Friesen - Keeling,100.00,Bar,processing,debit,Tkjmakyrrjb,Tkjmakyrrjb,1/29/25
0194b361-5582-7aaf-88c7-163033e7aa95,Profile,100.00,Bill payment to mtn for 7918852161,failed,debit,Tzpoecbyoen,Tzpoecbyoen,1/29/25
0194b311-cf0b-7aaf-88c1-7aff1aaedf71,Friesen - Keeling,4000.00,,success,debit,Tsuwokoimwv,Tsuwokoimwv,1/29/25
0194b311-cf42-7aaf-88c1-8a9e80e792d3,Friesen - Keeling,10.00,,success,debit,Tsuwokoimwv,Tsuwokoimwv,1/29/25
0194b361-5af6-7aaf-88c7-1ead9a1be2bc,Profile,100.00,Bill payment to glo for 1102003467,failed,debit,Todrikrgtbc,Todrikrgtbc,1/29/25
0194b361-150c-7aaf-88c6-976d77242479,Profile,100.23,Sodiq,success,debit,Tdhcsmugrsw,Tdhcsmugrsw,1/29/25
0194b361-15d7-7aaf-88c6-a737198ba0fa,Profile,10.00,Sodiq,success,debit,Tdhcsmugrsw,Tdhcsmugrsw,1/29/25
0194b361-1f98-7aaf-88c6-bfbed7b4b6bc,Profile,10.00,Sodiq,processing,debit,Tacpstpbauw,Tacpstpbauw,1/29/25
0194b361-2051-7aaf-88c6-c7990e6308b0,Profile,10.00,Sodiq,processing,debit,Tkfcogwcoul,Tkfcogwcoul,1/29/25
0194b361-6a8c-7aaf-88c7-35a6cd3f773c,Profile,100.00,Bill payment to smile for 1102003467,success,debit,Tpnhshjfzym,Tpnhshjfzym,1/29/25
0194b361-6584-7aaf-88c7-2cec71f375a7,Profile,100.00,Bill payment to 9mobile for 1102003467,failed,debit,Thqjsnszugl,Thqjsnszugl,1/29/25
0194b361-6edc-7aaf-88c7-3a1f73d6812b,Profile,100.00,Bill payment to mtn for 11020034671,failed,debit,Tyinhxbmqon,Tyinhxbmqon,1/29/25
0194b361-78a2-7aaf-88c7-45c01a52e9e9,Profile,50.00,Bill payment to airtel for 11020034671,failed,debit,Tsrthysqorn,Tsrthysqorn,1/29/25
0194b361-7c1e-7aaf-88c7-4c2ebb7125e0,Profile,200.00,Bill payment to 9mobile for 11020034671,failed,debit,Teklzdanoas,Teklzdanoas,1/29/25
019527b5-e229-7bb6-8429-3d1589dcb744,plen tier,10.00,,success,debit,Tqqsqgkopfc,Tqqsqgkopfc,2/21/25
0194b361-7f42-7aaf-88c7-5219cb9f7367,Profile,1800.00,Bill payment to smile for 11020034671,failed,debit,Tmmlfsxofmc,Tmmlfsxofmc,1/29/25
0194d54d-9244-7bb3-a11b-4314e9ffb7ca,Profile,1.00,,success,debit,Tdligyfpmej,Tdligyfpmej,2/5/25
0194d54d-9262-7bb3-a11b-5f2986bcb12f,Profile,10.00,,success,debit,Tdligyfpmej,Tdligyfpmej,2/5/25
0194b361-9659-7aaf-88c7-660da19ff21a,Profile,900.00,Bill payment to gotv for 1102003467,failed,debit,Tnybolgphmp,Tnybolgphmp,1/29/25
019527b0-aa13-7bb6-8428-ddfbf5c82ce3,plen tier,10000.00,,success,credit,Tvwspzclyyw,Tvwspzclyyw,2/21/25
019527b0-9a29-7bb6-8428-c5456e5f25db,Friesen - Keeling,10000.00,,success,debit,Tvwspzclyyw,Tvwspzclyyw,2/21/25
0194b361-aa65-7aaf-88c7-75e0da5a5fac,Profile,1800.00,Bill payment to waec for 1102003467,success,debit,Tmsmufraqps,Tmsmufraqps,1/29/25
0194dc2b-a46e-7bb0-96fd-06dd475119a1,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 706258661,failed,debit,Tlbusbezkhu,Tlbusbezkhu,2/6/25
019527b0-9a35-7bb6-8428-d4617fbd3887,Friesen - Keeling,10.00,,success,debit,Tvwspzclyyw,Tvwspzclyyw,2/21/25
0194fb7d-b3e1-7449-9053-9f3e178039f9,Profile,200.00,Bill payment to 9mobile for 11020034671,failed,debit,Thmizrrmyqq,Thmizrrmyqq,2/12/25
0194fb7d-9620-7449-9053-6b78fd6a7771,Profile,100.00,Bill payment to glo for 1102003467,failed,debit,Tihadfnajsj,Tihadfnajsj,2/12/25
0195346d-853c-7336-bdda-12f6192f9227,Profile,10.00,Sodiq,processing,debit,Twdisvqyaha,Twdisvqyaha,2/23/25
0194fb7d-9a7e-7449-9053-71a2222e39ac,Profile,100.00,Bill payment to airtel for 1102003467,failed,debit,Tawmknframt,Tawmknframt,2/12/25
0195346d-8601-7336-bdda-33fa3f3b408b,Profile,10.00,Sodiq,success,debit,Tmibukwfcch,Tmibukwfcch,2/23/25
0194fb7d-9eb7-7449-9053-7d8c44100d79,Profile,100.00,Bill payment to 9mobile for 1102003467,failed,debit,Tytetijcren,Tytetijcren,2/12/25
0194fb7d-b8a0-7449-9053-a29d20ee26ac,Profile,1800.00,Bill payment to smile for 11020034671,failed,debit,Tyhjmzjanrq,Tyhjmzjanrq,2/12/25
0194fb7d-a38c-7449-9053-82e4a80b47e6,Profile,100.00,Bill payment to smile for 1102003467,failed,debit,Tmfpojqitqr,Tmfpojqitqr,2/12/25
0195346d-854b-7336-bdda-181460500c68,Profile,10.00,Sodiq,success,debit,Tmibukwfcch,Tmibukwfcch,2/23/25
0194fb7d-a888-7449-9053-8ac200c7d220,Profile,100.00,Bill payment to mtn for 11020034671,failed,debit,Tlfkhmxgowd,Tlfkhmxgowd,2/12/25
01951970-3a1b-788d-b567-52ade1d39c62,Favour Elijah,10.00,,success,debit,Temcpjsxzbw,Temcpjsxzbw,2/18/25
0194fb7d-af30-7449-9053-91e8573efb90,Profile,50.00,Bill payment to airtel for 11020034671,failed,debit,Tivxtprulwj,Tivxtprulwj,2/12/25
0194fb7d-bd35-7449-9053-ab37bcfaee29,Profile,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tqvvbaqmicq,Tqvvbaqmicq,2/12/25
01953d71-3f23-7776-9751-5e7ebbaff7f4,Profile,10.00,,success,debit,Tlbqilbhlbb,Tlbqilbhlbb,2/25/25
01953d71-3f16-7776-9751-43ecbf9a200b,Profile,1000.00,,success,debit,Tlbqilbhlbb,Tlbqilbhlbb,2/25/25
01950024-514e-7ffd-8a4b-51f6436b6749,Caesar sage,20000.00,,success,credit,Tumiqhwenfn,Tumiqhwenfn,2/13/25
01950024-48e3-7ffd-8a4b-4ea7b8f51e96,Friesen - Keeling,10.00,,success,debit,Tumiqhwenfn,Tumiqhwenfn,2/13/25
01950024-48da-7ffd-8a4b-3ed63e976267,Friesen - Keeling,20000.00,,processing,debit,Tumiqhwenfn,Tumiqhwenfn,2/13/25
0195192c-3c53-788d-b551-4d4d9c8bbd8e,Friesen - Keeling,100.00,,success,debit,Tbovqeusmpf,Tbovqeusmpf,2/18/25
0195192c-3c60-788d-b551-5f1a2f45ba39,Friesen - Keeling,10.00,,success,debit,Tbovqeusmpf,Tbovqeusmpf,2/18/25
01951970-39b9-788d-b567-3df5271d88cc,Favour Elijah,15.00,,success,debit,Temcpjsxzbw,Temcpjsxzbw,2/18/25
0194b57e-6eab-7aaf-88d2-8f6eb595cdfc,Friesen - Keeling,50.00,Bill payment to glo for 09055755671,success,debit,Tchupyhhrdz,Tchupyhhrdz,1/30/25
0194b361-8334-7aaf-88c7-588d7c852007,Profile,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tnblnxgjyjd,Tnblnxgjyjd,1/29/25
0194b577-f60c-7aaf-88d2-2b737e9ed6b3,Friesen - Keeling,100.00,Bill payment to mtn for 7918852161,failed,debit,Thutcuebfgk,Thutcuebfgk,1/30/25
0194b361-a6d0-7aaf-88c7-6c79083e900b,Profile,2300.00,Bill payment to abuja_electric_postpaid for 07034953306,failed,debit,Tahnrotsvaa,Tahnrotsvaa,1/29/25
0194b57a-c703-7aaf-88d2-5f029ccfb286,Friesen - Keeling,100.00,Bill payment to smile for 1102003467,success,debit,Tpcjypyulfa,Tpcjypyulfa,1/30/25
0194b405-f676-7aaf-88cb-962481f785ee,Friesen - Keeling,999.99,,success,debit,Tkxpnuipwle,Tkxpnuipwle,1/29/25
0194b405-f692-7aaf-88cb-a01ed1ecc996,Friesen - Keeling,10.00,,success,debit,Tkxpnuipwle,Tkxpnuipwle,1/29/25
0194b578-86fb-7aaf-88d2-329131d41b06,Friesen - Keeling,100.00,Bill payment to mtn for 09055755671,success,debit,Tzhdctwbqfw,Tzhdctwbqfw,1/30/25
0194b46a-0546-7aaf-88cc-e7ce4d555c65,Friesen - Keeling,100.00,Bill payment to 9mobile for 09086635565,success,debit,Twzzucuunoj,Twzzucuunoj,1/29/25
0194b46a-a819-7aaf-88cc-e803167402c5,Friesen - Keeling,100.00,Bill payment to 9mobile for 09086635565,success,debit,Tvsklhixmcj,Tvsklhixmcj,1/29/25
0194b488-6507-7aaf-88cd-5dbc7825e64f,Friesen - Keeling,1000.00,Bill payment to 9mobile for 9086635561,failed,debit,Tbddchhkyfq,Tbddchhkyfq,1/30/25
0194b579-320c-7aaf-88d2-3c3799e99af8,Friesen - Keeling,100.00,Bill payment to glo for 09055755671,success,debit,Totirdcutwx,Totirdcutwx,1/30/25
0194b488-a724-7aaf-88cd-61e1f596baf3,Friesen - Keeling,1000.00,Bill payment to 9mobile for 09086635565,success,debit,Txmcjsaewqm,Txmcjsaewqm,1/30/25
0194b57d-76e9-7aaf-88d2-7cad7ec4df5c,Friesen - Keeling,25.00,Bill payment to glo for 09055755671,failed,debit,Tombqtneast,Tombqtneast,1/30/25
0194b545-d9ea-7aaf-88d1-186a2630253a,Friesen - Keeling,100.00,,success,debit,Tnhnkljenxp,Tnhnkljenxp,1/30/25
0194b545-d9f9-7aaf-88d1-2e0106dc8e5d,Friesen - Keeling,10.00,,success,debit,Tnhnkljenxp,Tnhnkljenxp,1/30/25
0194b579-cbe5-7aaf-88d2-4491076ef3e3,Friesen - Keeling,100.00,Bill payment to 9mobile for 1102003467,failed,debit,Tqqhqllafmm,Tqqhqllafmm,1/30/25
0194b57b-78ea-7aaf-88d2-6615cd440b16,Friesen - Keeling,100.00,Bill payment to mtn for 11020034671,failed,debit,Tctumklivfm,Tctumklivfm,1/30/25
0194b579-feae-7aaf-88d2-4e5d6a801384,Friesen - Keeling,100.00,Bill payment to 9mobile for 09055855883,success,debit,Tdnukdgxnlq,Tdnukdgxnlq,1/30/25
0194b57a-7449-7aaf-88d2-566120c38dbb,Friesen - Keeling,100.00,Bill payment to smile for 09055855783,failed,debit,Tnidyfaupet,Tnidyfaupet,1/30/25
0194b57b-d23c-7aaf-88d2-6ea6744df6ea,Friesen - Keeling,100.00,Bill payment to mtn for 09055755671,failed,debit,Tqqifvsyrql,Tqqifvsyrql,1/30/25
0194b57c-a380-7aaf-88d2-7620e622d846,Friesen - Keeling,100.00,Bill payment to mtn for 09055755671,success,debit,Tdunjdbebzq,Tdunjdbebzq,1/30/25
0194b57e-1b44-7aaf-88d2-81d4ca9f21e1,Friesen - Keeling,25.00,Bill payment to glo for 09055755671,failed,debit,Tlrieaplemp,Tlrieaplemp,1/30/25
0194b57f-1cc9-7aaf-88d2-9fe445f5233c,Friesen - Keeling,50.00,Bill payment to airtel for 09055755857,success,debit,Tmofczkbcbr,Tmofczkbcbr,1/30/25
0194b57e-efe9-7aaf-88d2-9219db82afc6,Friesen - Keeling,50.00,Bill payment to airtel for 11020034671,failed,debit,Txxatuiccwj,Txxatuiccwj,1/30/25
0194b57f-870e-7aaf-88d2-a77d7f4ed08e,Friesen - Keeling,200.00,Bill payment to 9mobile for 09066766889,success,debit,Tyogiycwapg,Tyogiycwapg,1/30/25
0194b580-ba3a-7aaf-88d2-a8aae41c7ede,Friesen - Keeling,1800.00,Bill payment to smile for 11020034671,failed,debit,Tjusuxtgthi,Tjusuxtgthi,1/30/25
0194b581-7f63-7aaf-88d2-b55d6cfd4ca0,Friesen - Keeling,1800.00,Bill payment to smile for 1102003467,success,debit,Tsoszmzqnsy,Tsoszmzqnsy,1/30/25
0194b582-5127-7aaf-88d2-d5471f97c6f8,Friesen - Keeling,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tzipnxykecj,Tzipnxykecj,1/30/25
0194b586-bfdf-7aaf-88d3-1ff98b08bd05,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 23457878901,failed,debit,Tfdskkzggmq,Tfdskkzggmq,1/30/25
0194b582-f716-7aaf-88d2-dcb7a2b4f936,Friesen - Keeling,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tufprfantmx,Tufprfantmx,1/30/25
0194b583-a490-7aaf-88d2-e49affce9f2e,Friesen - Keeling,900.00,Bill payment to gotv for 1102003467,failed,debit,Tzlylhacfij,Tzlylhacfij,1/30/25
0194b788-5946-777c-b55b-11bfa1f42e60,Friesen - Keeling,10.00,,success,debit,Tzsgngtopqk,Tzsgngtopqk,1/30/25
0194b584-d47e-7aaf-88d2-ec4337aad935,Friesen - Keeling,90.00,Bill payment to startimes for 1102003467,failed,debit,Tzfwejlnjmo,Tzfwejlnjmo,1/30/25
0194b587-2140-7aaf-88d3-21d61d906f93,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 2345678903,failed,debit,Tbovfsglqbl,Tbovfsglqbl,1/30/25
0194b585-ad45-7aaf-88d2-f53ef701c382,Friesen - Keeling,90.00,Bill payment to startimes for 1102003467,failed,debit,Tnkvlmhptph,Tnkvlmhptph,1/30/25
0194b585-ff10-7aaf-88d2-ffa048e109eb,Friesen - Keeling,600.00,Bill payment to startimes for 1102003467,success,debit,Tsuxydxffet,Tsuxydxffet,1/30/25
0194b7e1-0460-7bb8-88e2-fb3478100b51,Friesen - Keeling,12.00,,processing,debit,Tninmjomuat,Tninmjomuat,1/30/25
0194b586-271b-7aaf-88d3-05df19a4329c,Friesen - Keeling,600.00,Bill payment to startimes for 1102003467,success,debit,Tzmgylqqqbb,Tzmgylqqqbb,1/30/25
0194b587-5b4e-7aaf-88d3-2bc8f6004b74,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 2345678903,failed,debit,Tmemliomhle,Tmemliomhle,1/30/25
0194b586-5e41-7aaf-88d3-0c2a0ca53205,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 07034953306,failed,debit,Tbhfktivfwf,Tbhfktivfwf,1/30/25
0194b586-aa5b-7aaf-88d3-113038eb020b,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 23457878901,failed,debit,Torxuvyoacg,Torxuvyoacg,1/30/25
0194b589-2c4c-7aaf-88d3-32c6df7a1eb6,Friesen - Keeling,1800.00,Bill payment to waec for 1102003467,success,debit,Taxctpxzehc,Taxctpxzehc,1/30/25
0194b774-bd90-777c-b55a-3c0408ef994b,Friesen - Keeling,122.00,,processing,debit,Tvdccbqprkq,Tvdccbqprkq,1/30/25
0194b777-7a94-777c-b55a-7915b81f3303,Friesen - Keeling,101.00,,processing,debit,Tkyhcbfjldb,Tkyhcbfjldb,1/30/25
0194b87b-dcba-7bb8-88ea-36c21b9709c4,Friesen - Keeling,100.00,Bill payment to mtn for 09055755671,success,debit,Twaryushdzw,Twaryushdzw,1/30/25
0194b896-3c53-7bb8-88ec-a027b380dfd7,Friesen - Keeling,100.00,Dispute resolved for transaction Twaryushdzw,success,credit,Twaryushdzw,Twaryushdzw,1/30/25
0194b86d-c4c0-7bb8-88e8-e1a6056514f4,Friesen - Keeling,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tfgvbkwtqsw,Tfgvbkwtqsw,1/30/25
0194b877-c1af-7bb8-88e9-0a7b47e864e4,Friesen - Keeling,1800.00,Bill payment to smile for 1102003467,success,debit,Tsxycwhpqij,Tsxycwhpqij,1/30/25
0194b942-fe89-7bb8-88f3-1e33a7caacb7,Friesen - Keeling,500.00,Bill payment to mtn for 09030253741,success,debit,Tyzbikqevgj,Tyzbikqevgj,1/30/25
0194bcdd-2923-7448-b8f9-847a13fecfa0,Profile,100.00,,processing,debit,Tkajknpcwah,Tkajknpcwah,1/31/25
0194bcdd-2948-7448-b8f9-883aeb6dfc40,Profile,200.00,,processing,debit,Tfxspwlvvxh,Tfxspwlvvxh,1/31/25
0194bdac-a205-7448-b8fc-b5e9950971e6,Profile,10.00,Sodiq,success,debit,Tcpmxveeuzn,Tcpmxveeuzn,1/31/25
0194bdac-a1f9-7448-b8fc-a71c8d5e97f1,Profile,100.23,Sodiq,success,debit,Tcpmxveeuzn,Tcpmxveeuzn,1/31/25
0194bdac-a840-7448-b8fc-c169438e4262,Profile,10.00,Sodiq,processing,debit,Trilzugbyuu,Trilzugbyuu,1/31/25
0194bdac-a8f6-7448-b8fc-c8679b288add,Profile,10.00,Sodiq,processing,debit,Trdstwiygkz,Trdstwiygkz,1/31/25
0194bdad-10fd-7448-b8fd-557c0fc4dd06,Profile,1800.00,Bill payment to waec for 1102003467,success,debit,Tuczfmivbmt,Tuczfmivbmt,1/31/25
0194bdac-d161-7448-b8fc-f1ecdd13ffdf,Profile,100.00,Bill payment to mtn for 7918852161,failed,debit,Typqztrqhze,Typqztrqhze,1/31/25
0194ce0e-7f51-7aa6-acd5-d87806b27ced,Profile,100.00,,success,debit,Tbegqzkeaok,Tbegqzkeaok,2/3/25
0194bdac-d540-7448-b8fc-fb78296be118,Profile,100.00,Bill payment to glo for 1102003467,failed,debit,Ttzstavufyd,Ttzstavufyd,1/31/25
0194bdac-d8a2-7448-b8fd-00c5ae30453b,Profile,100.00,Bill payment to airtel for 1102003467,failed,debit,Tlpymwrgjcc,Tlpymwrgjcc,1/31/25
0194c848-2856-7000-ba60-cb247def9378,Profile,100.00,Bill payment to 9mobile for 1102003467,failed,debit,Twntoiwlatr,Twntoiwlatr,2/2/25
0194bdac-dbc7-7448-b8fd-081d75a23268,Profile,100.00,Bill payment to 9mobile for 1102003467,failed,debit,Thstkpvabfg,Thstkpvabfg,1/31/25
0194bdac-df5f-7448-b8fd-16bf5d037023,Profile,100.00,Bill payment to smile for 1102003467,failed,debit,Txjozafjsst,Txjozafjsst,1/31/25
0194c7ae-8c0b-7000-ba5d-ba86ed42f075,Friesen - Keeling,2300.00,Bill payment to abuja_electric_postpaid for 2345678903,failed,debit,Trnzwpcvdqk,Trnzwpcvdqk,2/2/25
0194bdac-e27f-7448-b8fd-1c7b8d9cdb43,Profile,100.00,Bill payment to mtn for 11020034671,failed,debit,Tfejuieityp,Tfejuieityp,1/31/25
0194bdac-e90f-7448-b8fd-241c9b2f377b,Profile,50.00,Bill payment to airtel for 11020034671,failed,debit,Tarqtaaucso,Tarqtaaucso,1/31/25
0194bdac-ec95-7448-b8fd-2a01ba94ec11,Profile,200.00,Bill payment to 9mobile for 11020034671,failed,debit,Tvjjojrhtcm,Tvjjojrhtcm,1/31/25
0194bdac-f00f-7448-b8fd-340348d24f1d,Profile,1800.00,Bill payment to smile for 11020034671,failed,debit,Tkowrplfpgt,Tkowrplfpgt,1/31/25
0194bdac-f331-7448-b8fd-3da81e1a1095,Profile,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tcnzjicdbyn,Tcnzjicdbyn,1/31/25
0194bdac-fcf8-7448-b8fd-412408669864,Profile,900.00,Bill payment to gotv for 1102003467,failed,debit,Ttdonqdrarg,Ttdonqdrarg,1/31/25
0194c848-21a9-7000-ba60-bcd5e598e520,Profile,100.00,Bill payment to glo for 1102003467,failed,debit,Tdbikuvxdzn,Tdbikuvxdzn,2/2/25
0194bdad-0d58-7448-b8fd-4f221500ca16,Profile,2300.00,Bill payment to abuja_electric_postpaid for 07034953306,failed,debit,Tptbbglwike,Tptbbglwike,1/31/25
0194c7ae-1559-7000-ba5d-b1ea43d152c3,Friesen - Keeling,1800.00,Bill payment to waec for 1102003467,success,debit,Tplhlykjyah,Tplhlykjyah,2/2/25
0194c847-7f40-7000-ba60-657a4f2b4ca7,Profile,100.23,Sodiq,success,debit,Twzjjtrprir,Twzjjtrprir,2/2/25
0194c847-7f83-7000-ba60-700d85beaf3f,Profile,10.00,Sodiq,success,debit,Twzjjtrprir,Twzjjtrprir,2/2/25
0194c847-8695-7000-ba60-8512abc8dcb6,Profile,10.00,Sodiq,processing,debit,Tmbpzxyzrgl,Tmbpzxyzrgl,2/2/25
0194c847-86a2-7000-ba60-8fb7415371e4,Profile,10.00,Sodiq,processing,debit,Tnzvzyqlmdo,Tnzvzyqlmdo,2/2/25
0194c848-1de0-7000-ba60-b4ecef4d1d8e,Profile,100.00,Bill payment to mtn for 7918852161,failed,debit,Thaqswcleoy,Thaqswcleoy,2/2/25
0194c848-2531-7000-ba60-c1a36614f34a,Profile,100.00,Bill payment to airtel for 1102003467,failed,debit,Tdhmbmziupa,Tdhmbmziupa,2/2/25
0194c848-2f57-7000-ba60-d80878c1b2b0,Profile,100.00,Bill payment to mtn for 11020034671,failed,debit,Tgsqmbzditx,Tgsqmbzditx,2/2/25
0194c848-2bd8-7000-ba60-d5ba7869dc6f,Profile,100.00,Bill payment to smile for 1102003467,failed,debit,Tgojnqmwojz,Tgojnqmwojz,2/2/25
0194c848-35f5-7000-ba60-e1148fbae4a8,Profile,50.00,Bill payment to airtel for 11020034671,failed,debit,Ttarfzhqxwc,Ttarfzhqxwc,2/2/25
0194c848-3a3d-7000-ba60-ea90ca6b6d07,Profile,200.00,Bill payment to 9mobile for 11020034671,failed,debit,Towbyqqkllt,Towbyqqkllt,2/2/25
0194c848-41ba-7000-ba60-f49927be1841,Profile,1800.00,Bill payment to smile for 11020034671,failed,debit,Tyevgpeinop,Tyevgpeinop,2/2/25
0194c848-4567-7000-ba60-feac3a820792,Profile,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tuennpxrbfo,Tuennpxrbfo,2/2/25
0194ce0e-7f5d-7aa6-acd5-efeea81ce2c0,Profile,10.00,,success,debit,Tbegqzkeaok,Tbegqzkeaok,2/3/25
0194d6ac-5020-700a-9303-02717f0dfba8,Profile,100.00,,processing,debit,Tnaxsvpfpwe,Tnaxsvpfpwe,2/5/25
0195346e-30b9-7336-bdda-6628cedb7c34,Profile,100.00,Bill payment to smile for 1102003467,failed,debit,Tioaiegbyji,Tioaiegbyji,2/23/25
0194dc2c-b8c5-7bb0-96fd-0de8b65d2dde,Friesen - Keeling,2300.00,Bill payment to abuja_electric_prepaid for 45030335900,success,debit,Taeikatygni,Taeikatygni,2/6/25
019527b5-e21d-7bb6-8429-280e351147aa,plen tier,200.00,,success,debit,Tqqsqgkopfc,Tqqsqgkopfc,2/21/25
0194fb7e-3afe-7449-9053-b58c589dc046,Profile,900.00,Bill payment to gotv for 1102003467,failed,debit,Tsnvmqanbsp,Tsnvmqanbsp,2/12/25
0195346e-1e6d-7336-bdda-423b7731c9e2,Profile,100.00,Bill payment to mtn for 7918852161,failed,debit,Tlbogzkpakj,Tlbogzkpakj,2/23/25
01950057-761c-7ffd-8a52-09840bf36707,Jerry Ehanmo,10000.00,,success,credit,Tblvdfaimtk,Tblvdfaimtk,2/13/25
01950057-6ce9-7ffd-8a52-065d0cc44ecb,Friesen - Keeling,10.00,,success,debit,Tblvdfaimtk,Tblvdfaimtk,2/13/25
01950057-6a9d-7ffd-8a51-f7c52733f284,Friesen - Keeling,10000.00,,processing,debit,Tblvdfaimtk,Tblvdfaimtk,2/13/25
0195346e-2313-7336-bdda-4c7f31d19a62,Profile,100.00,Bill payment to glo for 1102003467,failed,debit,Tlqcjgbhtyo,Tlqcjgbhtyo,2/23/25
01953d4a-9eeb-7776-9741-c6458fdb300a,Profile,10000.00,,success,credit,Tunmsyxkdmx,Tunmsyxkdmx,2/25/25
0195192d-150a-788d-b551-b41875b5cc60,Friesen - Keeling,1000.00,,success,credit,Tojsicryaiu,Tojsicryaiu,2/18/25
0195346e-27ba-7336-bdda-50af6979b46c,Profile,100.00,Bill payment to airtel for 1102003467,failed,debit,Ttfyczrzawo,Ttfyczrzawo,2/23/25
0195192d-0349-788d-b551-afbfd653c659,Friesen - Keeling,10.00,,success,debit,Tojsicryaiu,Tojsicryaiu,2/18/25
0195192d-033e-788d-b551-9a5827a8ea2c,Friesen - Keeling,1000.00,,processing,debit,Tojsicryaiu,Tojsicryaiu,2/18/25
0195346e-3590-7336-bdda-6e488e6bf86f,Profile,100.00,Bill payment to mtn for 11020034671,failed,debit,Tiqwssrycnj,Tiqwssrycnj,2/23/25
0195346e-2c18-7336-bdda-5ee6d00cc706,Profile,100.00,Bill payment to 9mobile for 1102003467,failed,debit,Tzdgwaxvxdl,Tzdgwaxvxdl,2/23/25
01951972-8dab-788d-b567-b020344d1367,Onyekachi Okere,1000.00,,success,debit,Tcmsbobubef,Tcmsbobubef,2/18/25
01951972-8dbb-788d-b567-c22c9e98906b,Onyekachi Okere,10.00,,success,debit,Tcmsbobubef,Tcmsbobubef,2/18/25
0195346e-4650-7336-bdda-82340a01d66f,Profile,1800.00,Bill payment to smile for 11020034671,failed,debit,Tnnjlqwddkq,Tnnjlqwddkq,2/23/25
0195346e-3cd6-7336-bdda-72c25e56caac,Profile,50.00,Bill payment to airtel for 11020034671,failed,debit,Tavjvimwgqt,Tavjvimwgqt,2/23/25
01953d4a-90bb-7776-9741-af52f416b2bf,Friesen - Keeling,10000.00,,success,debit,Tunmsyxkdmx,Tunmsyxkdmx,2/25/25
0195346e-4181-7336-bdda-7bfe2a4ee9d5,Profile,200.00,Bill payment to 9mobile for 11020034671,failed,debit,Tvrzofinwcx,Tvrzofinwcx,2/23/25
0195346e-4b4e-7336-bdda-8a37102c6904,Profile,5300.00,Bill payment to dstv for 1102003467,failed,debit,Tbssgrsmmoo,Tbssgrsmmoo,2/23/25
01953d4a-90cb-7776-9741-b9288dd7290e,Friesen - Keeling,10.00,,success,debit,Tunmsyxkdmx,Tunmsyxkdmx,2/25/25
01953d73-043d-7776-9751-78cefae18d82,Profile,10.00,,success,debit,Tdotgnfsmsy,Tdotgnfsmsy,2/25/25
01953d73-042b-7776-9751-6cf7f6553e29,Profile,1000.00,,success,debit,Tdotgnfsmsy,Tdotgnfsmsy,2/25/25
01953f38-f894-7111-8e58-9e4ff9005114,Friesen - Keeling,3000.00,,success,debit,T10REU2GG0YS,T10REU2GG0YS,2/25/25
